id,k,eigs,ri,voi
189029,22,22,0.201431,2.833618
189096,25,25,0.162909,3.307870
196027,8,8,0.450336,2.470479
196040,56,56,0.129288,3.900743
196062,8,8,0.379020,2.635640
196088,11,11,0.224020,2.906314
198087,60,60,0.158345,3.373717
20069,15,15,0.173978,2.917057
201080,19,19,0.176047,2.901872
2018,14,14,0.279612,2.674539
202000,11,11,0.361222,2.131128
206062,25,25,0.230167,2.965626
206097,19,19,0.148137,3.233584
207038,18,18,0.217183,3.275405
207049,13,13,0.326375,2.623674
208078,12,12,0.188251,3.328031
209021,10,10,0.274207,3.146724
217013,18,18,0.186854,3.549023
217090,13,13,0.221296,3.343890
220003,33,33,0.051778,3.970280
223004,18,18,0.187851,3.102553
223060,15,15,0.324561,2.536235
225022,19,19,0.072627,3.434944
226022,28,28,0.291172,3.360074
226033,29,29,0.078113,3.890230
226043,61,61,0.034882,4.325797
226060,41,41,0.127670,3.451898
228076,22,22,0.217358,2.723705
230063,33,33,0.147949,3.427506
230098,18,18,0.192622,3.059837
23050,60,60,0.167823,3.301740
232076,6,6,0.576500,2.207909
235098,41,41,0.215043,3.051709
238025,8,8,0.529045,2.362091
243095,43,43,0.304032,3.038167
246009,7,7,0.267035,2.214153
247003,23,23,0.028511,4.073831
247012,12,12,0.135374,3.163153
249021,28,28,0.355606,2.980343
250047,11,11,0.423942,2.616954
250087,27,27,0.216092,2.907301
253016,38,38,0.149981,3.493312
253092,8,8,0.399623,2.656668
257098,15,15,0.234566,2.964079
258089,43,43,0.126019,3.701511
259060,20,20,0.334196,2.780713
267036,27,27,0.236830,3.007215
268048,20,20,0.164623,3.223416
268074,14,14,0.108609,3.457895
277053,32,32,0.081893,3.789738
279005,13,13,0.428605,1.992431
28083,18,18,0.227508,2.794501
281017,22,22,0.223579,2.859514
285022,12,12,0.455436,2.349115
288024,40,40,0.163966,3.637373
289011,24,24,0.190921,3.379125
290035,37,37,0.121534,3.466289
29030,21,21,0.063567,3.666724
296028,12,12,0.334460,2.465070
296058,22,22,0.251342,3.116242
302022,11,11,0.423186,2.222559
306051,13,13,0.237519,2.816049
306052,5,5,0.526453,2.109377
3063,6,6,0.479466,2.348024
309040,47,47,0.188416,3.330038
317043,11,11,0.344505,3.003558
326025,8,8,0.461378,2.949083
326085,10,10,0.404440,2.273916
33044,8,8,0.411793,2.250979
334025,9,9,0.426967,2.004230
335088,27,27,0.242677,3.279820
335094,21,21,0.164579,3.266380
344010,20,20,0.241031,2.919837
346016,12,12,0.211632,2.819241
347031,12,12,0.404160,2.350293
35028,14,14,0.250809,2.473739
35049,11,11,0.415125,2.397049
36046,12,12,0.276987,2.532231
365072,19,19,0.299428,2.790302
368037,30,30,0.151783,3.261629
372019,13,13,0.310656,2.513515
376086,15,15,0.188138,3.155968
384022,9,9,0.327660,2.503332
384089,23,23,0.233300,2.848818
385022,17,17,0.264589,2.638655
388006,14,14,0.234383,2.496462
388018,39,39,0.142019,3.377403
388067,56,56,0.307137,2.713941
393035,28,28,0.308544,2.828249
41006,6,6,0.499155,2.035522
41029,10,10,0.231598,2.670926
41085,13,13,0.373347,2.580831
41096,3,3,0.620961,1.233963
43033,4,4,0.458005,2.148121
43051,2,2,0.603695,1.654659
45000,39,39,0.156819,3.601552
48017,10,10,0.304658,2.739825
48025,26,26,0.085541,3.509834
49024,6,6,0.534632,1.626606
5096,19,19,0.420401,2.532823
51084,35,35,0.226852,3.024967
6046,23,23,0.288910,2.939246
61034,27,27,0.122844,3.431264
64061,17,17,0.202153,3.121349
65084,33,33,0.211787,2.991113
69000,9,9,0.269304,2.303872
69007,20,20,0.310690,2.661926
69022,3,3,0.455063,2.185410
70011,4,4,0.391474,2.405605
70090,6,6,0.440792,2.603573
71076,29,29,0.163122,3.210600
71099,28,28,0.211464,3.209706
77062,11,11,0.303129,2.950769
78098,21,21,0.206341,3.160560
79073,16,16,0.322572,2.881963
80085,23,23,0.235057,2.590304
80090,15,15,0.227328,2.996312
8068,9,9,0.521150,2.317011
81066,24,24,0.121817,3.280174
81090,58,58,0.127062,3.799196
81095,25,25,0.123139,3.322411
87015,6,6,0.441202,2.246195
92014,46,46,0.124950,3.649399
94095,24,24,0.160537,3.621708
97010,19,19,0.294514,2.492636
