id,k,eigs,ri,voi
230098,18,12,0.275854,2.974618
230098,18,14,0.247704,3.018545
230098,18,16,0.287095,2.869721
230098,18,18,0.265309,2.833318
23050,60,2,0.130309,5.182279
23050,60,8,0.275893,3.594926
23050,60,14,0.271697,3.466940
23050,60,20,0.290635,3.143098
23050,60,26,0.270311,3.137249
23050,60,32,0.251971,3.100242
23050,60,38,0.275638,3.082082
23050,60,44,0.230824,3.101917
23050,60,50,0.178053,3.268055
23050,60,56,0.157935,3.311561
23050,60,60,0.156283,3.306297
232076,6,2,0.402157,2.768451
232076,6,3,0.543631,2.610203
232076,6,4,0.571634,2.363638
232076,6,5,0.554467,2.286292
232076,6,6,0.600815,2.015411
235098,41,2,0.242494,3.752820
235098,41,7,0.493419,2.547361
235098,41,12,0.287976,2.920638
235098,41,17,0.274071,2.942091
235098,41,22,0.325146,2.760566
235098,41,27,0.241937,2.930358
235098,41,32,0.259299,2.906970
235098,41,37,0.253792,2.888449
235098,41,41,0.281213,2.809526
238025,8,2,0.255698,2.705757
238025,8,3,0.266572,2.561266
238025,8,4,0.487116,2.065696
238025,8,5,0.630778,1.994492
238025,8,6,0.307916,2.216456
238025,8,7,0.633201,1.951291
238025,8,8,0.608757,2.071673
243095,43,2,0.364205,5.043848
243095,43,7,0.564816,3.054116
243095,43,12,0.718661,2.691439
243095,43,17,0.465005,2.849585
243095,43,22,0.494545,2.772015
243095,43,27,0.474565,2.777006
243095,43,32,0.394278,2.875895
243095,43,37,0.419906,2.795267
243095,43,42,0.436175,2.729138
243095,43,43,0.648652,2.518374
246009,7,2,0.254100,2.873628
246009,7,3,0.250652,2.491953
246009,7,4,0.234433,2.505756
246009,7,5,0.220905,2.370582
246009,7,6,0.279399,2.119688
246009,7,7,0.262905,2.081151
247003,23,2,0.009271,4.803052
247003,23,5,0.040441,4.141415
247003,23,8,0.047807,4.037186
247003,23,11,0.059540,3.785560
247003,23,14,0.061955,3.613859
247003,23,17,0.043757,3.703151
247003,23,20,0.043972,3.672054
247003,23,23,0.030167,3.670666
247012,12,2,0.091032,3.849767
247012,12,4,0.108608,3.378227
247012,12,6,0.207750,2.827592
247012,12,8,0.182382,2.966096
247012,12,10,0.152104,3.056714
247012,12,12,0.436115,2.725861
249021,28,2,0.104788,4.584704
249021,28,5,0.210654,3.601090
249021,28,8,0.240267,3.385792
249021,28,11,0.317163,3.167063
249021,28,14,0.362224,2.871753
249021,28,17,0.473247,2.836609
249021,28,20,0.314436,2.976583
249021,28,23,0.270819,3.051526
249021,28,26,0.306040,3.059301
249021,28,28,0.315812,2.955771
250047,11,2,0.372956,3.289433
250047,11,4,0.459993,2.815587
250047,11,6,0.455846,2.713448
250047,11,8,0.429410,2.604225
250047,11,10,0.418469,2.577546
250047,11,11,0.416037,2.509628
250087,27,2,0.209885,3.904565
250087,27,5,0.379501,2.672585
250087,27,8,0.437563,2.342406
250087,27,11,0.440606,2.268448
250087,27,14,0.504503,2.179342
250087,27,17,0.290789,2.647072
250087,27,20,0.263339,2.737426
250087,27,23,0.305798,2.668559
250087,27,26,0.251131,2.807007
250087,27,27,0.251901,2.814530
253016,38,2,0.106733,5.201527
253016,38,6,0.177535,3.797779
253016,38,10,0.215022,3.531776
253016,38,14,0.201157,3.593157
253016,38,18,0.222965,3.388998
253016,38,22,0.176506,3.423075
253016,38,26,0.165706,3.410440
253016,38,30,0.150673,3.412177
253016,38,34,0.152138,3.393594
253016,38,38,0.136167,3.466480
253092,8,2,0.316467,3.475780
253092,8,3,0.343171,3.305440
253092,8,4,0.410133,2.906504
253092,8,5,0.418618,2.903213
253092,8,6,0.404747,2.904112
253092,8,7,0.363971,2.748432
253092,8,8,0.406129,2.745110
257098,15,2,0.162098,3.502751
257098,15,4,0.291172,3.097920
257098,15,6,0.306802,2.960006
257098,15,8,0.330144,2.891393
257098,15,10,0.369654,2.588942
257098,15,12,0.250963,2.919367
257098,15,14,0.239980,3.010507
257098,15,15,0.315269,2.802290
258089,43,2,0.115519,5.081249
258089,43,7,0.266558,3.398232
258089,43,12,0.237733,3.470064
258089,43,17,0.186567,3.498518
258089,43,22,0.179543,3.515375
258089,43,27,0.183400,3.466970
258089,43,32,0.145436,3.492364
258089,43,37,0.120910,3.597763
258089,43,42,0.106538,3.603419
258089,43,43,0.077805,3.701969
259060,20,2,0.156855,4.403153
259060,20,4,0.346003,2.972500
259060,20,6,0.355723,2.898706
259060,20,8,0.355451,2.881055
259060,20,10,0.346104,2.827648
259060,20,12,0.319058,2.778381
259060,20,14,0.302585,2.820572
259060,20,16,0.308381,2.946771
259060,20,18,0.275735,2.886665
259060,20,20,0.299112,2.791536
267036,27,2,0.186662,4.101637
267036,27,5,0.331697,2.967660
267036,27,8,0.368710,2.826340
267036,27,11,0.372162,2.706124
267036,27,14,0.301720,2.960828
267036,27,17,0.351286,2.757465
267036,27,20,0.278946,2.988474
267036,27,23,0.256149,2.994488
267036,27,26,0.216546,3.086725
267036,27,27,0.212615,3.075807
268048,20,2,0.077371,4.372725
268048,20,4,0.151700,3.465769
268048,20,6,0.184894,3.168467
268048,20,8,0.228399,3.250789
268048,20,10,0.226705,3.180150
268048,20,12,0.229149,3.075379
268048,20,14,0.226833,3.133310
268048,20,16,0.209018,3.025843
268048,20,18,0.245015,3.036471
268048,20,20,0.175252,3.160508
268074,14,2,0.068875,4.127329
268074,14,4,0.177155,3.554704
268074,14,6,0.099234,3.630493
268074,14,8,0.138259,3.298313
268074,14,10,0.174948,3.395964
268074,14,12,0.172272,3.454455
268074,14,14,0.333443,3.164732
277053,32,2,0.075217,4.720859
277053,32,6,0.153106,3.536727
277053,32,10,0.190719,3.342868
277053,32,14,0.144557,3.513048
277053,32,18,0.109781,3.670221
277053,32,22,0.120032,3.484042
277053,32,26,0.093440,3.651365
277053,32,30,0.059907,3.593809
277053,32,32,0.048451,3.683859
279005,13,2,0.282445,2.820316
279005,13,4,0.391194,2.380042
279005,13,6,0.377892,2.289767
279005,13,8,0.413686,2.186360
279005,13,10,0.476594,1.900710
279005,13,12,0.480378,1.877051
279005,13,13,0.581422,1.494670
28083,18,2,0.192844,3.397244
28083,18,4,0.290373,2.745858
28083,18,6,0.333374,2.699028
28083,18,8,0.382435,2.522766
28083,18,10,0.265970,2.654217
28083,18,12,0.323352,2.440842
28083,18,14,0.298511,2.524272
28083,18,16,0.274295,2.595136
28083,18,18,0.318719,2.440495
281017,22,2,0.224438,3.467068
281017,22,5,0.392834,2.546719
281017,22,8,0.370401,2.516619
281017,22,11,0.434076,2.297506
281017,22,14,0.436164,2.275973
281017,22,17,0.278609,2.575567
281017,22,20,0.258899,2.656945
281017,22,22,0.286361,2.541658
285022,12,2,0.499873,2.332298
285022,12,4,0.683483,1.827165
285022,12,6,0.282183,2.546601
285022,12,8,0.453556,2.246919
285022,12,10,0.465736,2.178241
285022,12,12,0.477824,2.132513
288024,40,2,0.107500,4.878138
288024,40,6,0.198000,3.596747
288024,40,10,0.199472,3.589645
288024,40,14,0.229664,3.447355
288024,40,18,0.210386,3.505084
288024,40,22,0.220511,3.515976
288024,40,26,0.218863,3.379081
288024,40,30,0.189196,3.408316
288024,40,34,0.189516,3.378012
288024,40,38,0.187384,3.326308
288024,40,40,0.197378,3.290361
289011,24,2,0.120117,4.421343
289011,24,5,0.161573,3.683107
289011,24,8,0.171392,3.580580
289011,24,11,0.213484,3.342010
289011,24,14,0.197691,3.348348
289011,24,17,0.201953,3.314268
289011,24,20,0.178891,3.376405
289011,24,23,0.208202,3.207793
289011,24,24,0.204128,3.184269
290035,37,2,0.051253,5.182427
290035,37,6,0.105771,3.974455
290035,37,10,0.139179,3.539964
290035,37,14,0.187493,3.213863
290035,37,18,0.160055,3.263016
290035,37,22,0.162350,3.205934
290035,37,26,0.145269,3.225600
290035,37,30,0.149157,3.236758
290035,37,34,0.163502,3.105821
290035,37,37,0.154210,3.180173
29030,21,2,0.068513,4.589332
29030,21,5,0.101455,3.837267
29030,21,8,0.115833,3.636691
29030,21,11,0.096513,3.610629
29030,21,14,0.111115,3.341580
29030,21,17,0.099988,3.376349
29030,21,20,0.074691,3.446997
29030,21,21,0.067755,3.427197
296028,12,2,0.347906,3.269735
296028,12,4,0.511379,2.378462
296028,12,6,0.535730,2.053700
296028,12,8,0.473934,2.063181
296028,12,10,0.485356,2.078059
296028,12,12,0.472670,2.170110
296058,22,2,0.140603,4.637380
296058,22,5,0.309162,3.307408
296058,22,8,0.311367,3.169072
296058,22,11,0.320657,2.990991
296058,22,14,0.311611,2.949495
296058,22,17,0.260613,3.066857
296058,22,20,0.250253,3.013923
296058,22,22,0.248749,3.042343
302022,11,2,0.384945,2.614784
302022,11,4,0.415640,2.449903
302022,11,6,0.424262,1.973569
302022,11,8,0.379650,1.999615
302022,11,10,0.438055,2.152251
302022,11,11,0.492080,2.044827
306051,13,2,0.241722,3.179039
306051,13,4,0.281077,2.750097
306051,13,6,0.317283,2.431292
306051,13,8,0.339200,2.274712
306051,13,10,0.300179,2.433887
306051,13,12,0.235292,2.760953
306051,13,13,0.239137,2.976692
306052,5,2,0.527928,2.203108
306052,5,3,0.454568,2.265194
306052,5,4,0.534317,2.014530
306052,5,5,0.522715,2.153972
3063,6,2,0.355826,2.416175
3063,6,3,0.337882,2.618781
3063,6,4,0.336508,2.420468
3063,6,5,0.327764,2.435516
3063,6,6,0.361793,2.270369
309040,47,2,0.111952,5.203135
309040,47,7,0.218046,3.751648
309040,47,12,0.266012,3.417106
309040,47,17,0.275624,3.321114
309040,47,22,0.268073,3.218857
309040,47,27,0.237939,3.234359
309040,47,32,0.214678,3.264280
309040,47,37,0.234315,3.176581
309040,47,42,0.203850,3.290387
309040,47,47,0.199988,3.222968
317043,11,2,0.111633,3.675952
317043,11,4,0.185338,3.448021
317043,11,6,0.316988,3.144548
317043,11,8,0.329592,3.072496
317043,11,10,0.334603,3.048510
317043,11,11,0.324774,3.084595
326025,8,2,0.437510,3.062643
326025,8,3,0.325511,2.980589
326025,8,4,0.452208,2.948805
326025,8,5,0.416688,2.835902
326025,8,6,0.448388,2.710150
326025,8,7,0.369691,2.786574
326025,8,8,0.420243,2.600631
326085,10,2,0.277291,2.796215
326085,10,3,0.483309,2.171199
326085,10,4,0.325720,2.382854
326085,10,5,0.324185,2.379556
326085,10,6,0.446080,2.239250
326085,10,7,0.300226,2.362700
326085,10,8,0.349463,2.111283
326085,10,9,0.454488,2.104796
326085,10,10,0.573791,1.813270
33044,8,2,0.220623,3.289673
33044,8,3,0.329984,2.709753
33044,8,4,0.374866,2.450287
33044,8,5,0.447765,2.286212
33044,8,6,0.388736,2.374958
33044,8,7,0.381396,2.366851
33044,8,8,0.411089,2.117781
334025,9,2,0.422902,2.450737
334025,9,3,0.513405,1.958023
334025,9,4,0.565554,1.749713
334025,9,5,0.623611,1.592341
334025,9,6,0.585477,1.718593
334025,9,7,0.580844,1.652234
334025,9,8,0.658701,1.509884
334025,9,9,0.598280,1.470047
335088,27,2,0.119576,4.834732
335088,27,5,0.204320,3.784175
335088,27,8,0.205728,3.692535
335088,27,11,0.243773,3.486641
335088,27,14,0.217137,3.615167
335088,27,17,0.231795,3.507683
335088,27,20,0.222604,3.504271
335088,27,23,0.278150,3.306978
335088,27,26,0.182257,3.621170
335088,27,27,0.180697,3.589021
335094,21,2,0.130231,4.445356
335094,21,5,0.176976,3.520915
335094,21,8,0.174644,3.391511
335094,21,11,0.230376,3.045486
335094,21,14,0.195024,3.156489
335094,21,17,0.186581,3.146201
335094,21,20,0.176587,3.056480
335094,21,21,0.197302,3.004116
344010,20,2,0.175010,3.744661
344010,20,4,0.283489,2.861837
344010,20,6,0.309092,2.679053
344010,20,8,0.290272,2.729614
344010,20,10,0.352291,2.570159
344010,20,12,0.279675,2.777250
344010,20,14,0.334524,2.495625
344010,20,16,0.262644,2.696619
344010,20,18,0.265293,2.653114
344010,20,20,0.253125,2.744047
346016,12,2,0.253062,3.265705
346016,12,4,0.359991,2.631802
346016,12,6,0.221091,2.760608
346016,12,8,0.391651,2.331126
346016,12,10,0.337418,2.578002
346016,12,12,0.325262,2.554646
347031,12,2,0.255249,3.307156
347031,12,4,0.433387,2.133945
347031,12,6,0.450090,2.140234
347031,12,8,0.484863,2.014513
347031,12,10,0.458855,2.039566
347031,12,12,0.420517,2.211559
35028,14,2,0.340453,2.552861
35028,14,4,0.419193,2.203542
35028,14,6,0.406924,2.221084
35028,14,8,0.465317,2.077540
35028,14,10,0.332204,2.367589
35028,14,12,0.479342,2.012475
35028,14,14,0.440488,2.000059
35049,11,2,0.242537,2.788474
35049,11,4,0.478818,2.428026
35049,11,6,0.504851,2.097605
35049,11,8,0.449230,2.266660
35049,11,10,0.388105,2.449970
35049,11,11,0.381608,2.401526
36046,12,2,0.295347,2.765252
36046,12,4,0.461736,1.728438
36046,12,6,0.388867,2.181295
36046,12,8,0.259281,2.519611
36046,12,10,0.321903,2.268135
36046,12,12,0.334365,2.230041
365072,19,2,0.133655,4.639948
365072,19,4,0.216054,3.374251
365072,19,6,0.252998,3.130913
365072,19,8,0.271447,2.988455
365072,19,10,0.281550,2.845657
365072,19,12,0.298542,2.743130
365072,19,14,0.283194,2.786446
365072,19,16,0.278284,2.652676
365072,19,18,0.310414,2.548770
365072,19,19,0.275261,2.649801
368037,30,2,0.143681,4.602282
368037,30,5,0.243850,3.496990
368037,30,8,0.298718,3.015197
368037,30,11,0.288957,3.055589
368037,30,14,0.295716,2.899683
368037,30,17,0.256814,2.956595
368037,30,20,0.234182,3.040170
368037,30,23,0.224068,3.056963
368037,30,26,0.205947,3.063036
368037,30,29,0.166997,3.153570
368037,30,30,0.158820,3.176481
372019,13,2,0.247411,3.342233
372019,13,4,0.534648,2.113800
372019,13,6,0.548076,1.983764
372019,13,8,0.381184,2.210517
372019,13,10,0.409944,2.043757
372019,13,12,0.377382,2.094934
372019,13,13,0.380538,2.102213
376086,15,2,0.124193,4.229964
376086,15,4,0.206707,3.525399
376086,15,6,0.230577,3.204957
376086,15,8,0.274849,2.974567
376086,15,10,0.196204,3.109360
376086,15,12,0.235902,3.037042
376086,15,14,0.209714,3.078674
376086,15,15,0.225566,3.021986
384022,9,2,0.443679,2.034572
384022,9,3,0.391872,2.076557
384022,9,4,0.438917,1.920943
384022,9,5,0.462617,1.929667
384022,9,6,0.419869,1.913892
384022,9,7,0.434792,1.911419
384022,9,8,0.443554,1.842972
384022,9,9,0.511039,1.668809
384089,23,2,0.283693,3.501447
384089,23,5,0.492985,2.485778
384089,23,8,0.310625,2.673959
384089,23,11,0.350508,2.533027
384089,23,14,0.290054,2.607312
384089,23,17,0.277386,2.809440
384089,23,20,0.251027,2.769629
384089,23,23,0.181998,2.894404
385022,17,2,0.121930,4.285612
385022,17,4,0.270168,3.061056
385022,17,6,0.308487,2.737807
385022,17,8,0.296950,2.820061
385022,17,10,0.345072,2.513630
385022,17,12,0.312958,2.612021
385022,17,14,0.305227,2.622562
385022,17,16,0.275236,2.646141
385022,17,17,0.302924,2.574938
388006,14,2,0.228186,3.207624
388006,14,4,0.357164,2.278258
388006,14,6,0.407654,2.104195
388006,14,8,0.363394,2.155155
388006,14,10,0.341319,2.266092
388006,14,12,0.292693,2.372714
388006,14,14,0.292919,2.401182
388018,39,2,0.145360,4.980712
388018,39,6,0.249149,3.535421
388018,39,10,0.269217,3.403651
388018,39,14,0.270736,3.340381
388018,39,18,0.263974,3.202953
388018,39,22,0.313830,3.104184
388018,39,26,0.295510,3.000661
388018,39,30,0.246415,3.113870
388018,39,34,0.209945,3.098899
388018,39,38,0.180471,3.148377
388018,39,39,0.169548,3.233478
388067,56,2,0.148679,5.140183
388067,56,8,0.288447,3.145829
388067,56,14,0.305947,2.975893
388067,56,20,0.337320,2.860991
388067,56,26,0.350742,2.705748
388067,56,32,0.357481,2.578883
388067,56,38,0.361923,2.528918
388067,56,44,0.295998,2.684138
388067,56,50,0.273428,2.761316
388067,56,56,0.272134,2.767853
393035,28,2,0.299674,4.102935
393035,28,5,0.489766,3.058241
393035,28,8,0.675405,2.554481
393035,28,11,0.319491,2.953663
393035,28,14,0.315753,2.934911
393035,28,17,0.308878,2.855846
393035,28,20,0.299653,2.870450
393035,28,23,0.362577,2.767097
393035,28,26,0.270687,2.906414
393035,28,28,0.261847,2.912844
41006,6,2,0.381727,2.766745
41006,6,3,0.551872,2.017794
41006,6,4,0.593487,1.795558
41006,6,5,0.474983,2.289268
41006,6,6,0.503345,2.131541
41029,10,2,0.136969,3.251207
41029,10,3,0.215657,2.722270
41029,10,4,0.247026,2.617586
41029,10,5,0.264537,2.538190
41029,10,6,0.264843,2.560694
41029,10,7,0.298199,2.421945
41029,10,8,0.258439,2.418897
41029,10,9,0.253523,2.436267
41029,10,10,0.209476,2.573120
41085,13,2,0.200399,3.292568
41085,13,4,0.271382,2.814787
41085,13,6,0.327531,2.609634
41085,13,8,0.440060,2.348865
41085,13,10,0.347785,2.617635
41085,13,12,0.365400,2.488312
41085,13,13,0.452922,2.201290
41096,3,2,0.539683,1.749528
41096,3,3,0.591340,1.604027
43033,4,2,0.341835,2.822711
43033,4,3,0.544221,1.733849
43033,4,4,0.530439,1.911113
45000,39,2,0.081628,5.025459
45000,39,6,0.166612,3.853580
45000,39,10,0.187735,3.678549
45000,39,14,0.192994,3.533825
45000,39,18,0.188625,3.544751
45000,39,22,0.169777,3.602098
45000,39,26,0.166855,3.610018
45000,39,30,0.156224,3.596509
45000,39,34,0.145126,3.608392
45000,39,38,0.146893,3.596445
45000,39,39,0.141197,3.574664
48017,10,2,0.242594,2.945118
48017,10,3,0.323514,3.025942
48017,10,4,0.338244,2.597072
48017,10,5,0.401584,2.520364
48017,10,6,0.488382,2.317811
48017,10,7,0.395546,2.763469
48017,10,8,0.407844,2.709871
48017,10,9,0.398739,2.704120
48017,10,10,0.431029,2.652894
48025,26,2,0.147244,3.654158
48025,26,5,0.129692,3.602214
48025,26,8,0.117567,3.608551
48025,26,11,0.127908,3.467509
48025,26,14,0.111732,3.468643
48025,26,17,0.142216,3.317908
48025,26,20,0.126863,3.455771
48025,26,23,0.109564,3.460416
48025,26,26,0.120199,3.349902
49024,6,2,0.352505,2.402927
49024,6,3,0.496661,1.698518
49024,6,4,0.408385,1.976299
49024,6,5,0.565585,1.546231
49024,6,6,0.592108,1.483516
5096,19,2,0.222867,3.839919
5096,19,4,0.429137,2.702737
5096,19,6,0.507012,2.223414
5096,19,8,0.503872,2.186045
5096,19,10,0.550567,2.170936
5096,19,12,0.522557,2.262642
5096,19,14,0.486024,2.326391
5096,19,16,0.460029,2.370394
5096,19,18,0.491617,2.211290
5096,19,19,0.500809,2.288522
51084,35,2,0.192890,4.532787
51084,35,6,0.343369,2.991281
51084,35,10,0.342433,2.807076
51084,35,14,0.362852,2.627212
51084,35,18,0.353870,2.620602
51084,35,22,0.341766,2.609350
51084,35,26,0.297204,2.680118
51084,35,30,0.268624,2.802804
51084,35,34,0.255249,2.827599
51084,35,35,0.233164,2.870825
6046,23,2,0.182171,4.761136
6046,23,5,0.393242,2.991037
6046,23,8,0.436180,2.802026
6046,23,11,0.448719,2.566909
6046,23,14,0.389133,2.678902
6046,23,17,0.409477,2.605788
6046,23,20,0.386576,2.660963
6046,23,23,0.358895,2.742846
61034,27,2,0.090222,4.624407
61034,27,5,0.200957,3.334085
61034,27,8,0.183909,3.172596
61034,27,11,0.192464,3.275164
61034,27,14,0.203884,3.147350
61034,27,17,0.187817,3.144423
61034,27,20,0.134874,3.319901
61034,27,23,0.138997,3.280828
61034,27,26,0.165470,3.151514
61034,27,27,0.141376,3.208600
64061,17,2,0.185692,3.960404
64061,17,4,0.197857,3.465704
64061,17,6,0.245254,3.300096
64061,17,8,0.264447,3.132925
64061,17,10,0.281354,2.939734
64061,17,12,0.286054,2.856782
64061,17,14,0.271024,2.961256
64061,17,16,0.239832,3.043978
64061,17,17,0.261844,2.853707
65084,33,2,0.159037,4.277314
65084,33,6,0.298804,3.024287
65084,33,10,0.319185,2.897979
65084,33,14,0.392317,2.637510
65084,33,18,0.382080,2.603751
65084,33,22,0.353235,2.687098
65084,33,26,0.318191,2.742238
65084,33,30,0.335678,2.689378
65084,33,33,0.231759,2.859729
69000,9,2,0.283643,2.927606
69000,9,3,0.403695,2.589508
69000,9,4,0.399827,2.604688
69000,9,5,0.438783,2.248078
69000,9,6,0.406721,2.225585
69000,9,7,0.396687,2.258206
69000,9,8,0.411584,2.170893
69000,9,9,0.470786,1.932272
69007,20,2,0.240544,3.608610
69007,20,4,0.292884,2.972020
69007,20,6,0.379439,2.793410
69007,20,8,0.416487,2.616028
69007,20,10,0.416055,2.600630
69007,20,12,0.412726,2.543878
69007,20,14,0.420781,2.468312
69007,20,16,0.424121,2.378626
69007,20,18,0.321130,2.664007
69007,20,20,0.320977,2.600559
69022,3,2,0.459790,2.265794
69022,3,3,0.528851,2.029720
70011,4,2,0.392971,2.370666
70011,4,3,0.396176,2.301467
70011,4,4,0.390604,2.401603
70090,6,2,0.482933,2.677776
70090,6,3,0.466899,2.689482
70090,6,4,0.455598,2.691815
70090,6,5,0.433877,2.681717
70090,6,6,0.340259,2.469242
71076,29,2,0.124217,4.311877
71076,29,5,0.166216,3.430206
71076,29,8,0.187921,3.307653
71076,29,11,0.198613,3.271708
71076,29,14,0.201665,3.210817
71076,29,17,0.211258,3.153572
71076,29,20,0.228810,3.068601
71076,29,23,0.196427,3.095818
71076,29,26,0.215127,3.005008
71076,29,29,0.187704,3.116020
71099,28,2,0.163119,4.312427
71099,28,5,0.191157,3.734409
71099,28,8,0.243329,3.251332
71099,28,11,0.240844,3.168642
71099,28,14,0.233804,3.267586
71099,28,17,0.231631,3.181116
71099,28,20,0.211252,3.234497
71099,28,23,0.276492,3.041491
71099,28,26,0.227113,3.088341
71099,28,28,0.224735,3.138381
77062,11,2,0.214602,3.727177
77062,11,4,0.247562,3.374936
77062,11,6,0.283190,3.058143
77062,11,8,0.266421,3.092920
77062,11,10,0.273976,2.985673
77062,11,11,0.323590,2.724537
78098,21,2,0.167694,3.962532
78098,21,5,0.153882,3.618268
78098,21,8,0.177961,3.418212
78098,21,11,0.202710,3.240260
78098,21,14,0.128662,3.525714
78098,21,17,0.113516,3.477958
78098,21,20,0.076025,3.367945
78098,21,21,0.078966,3.338405
79073,16,2,0.180180,3.923799
79073,16,4,0.234447,3.420195
79073,16,6,0.285900,3.068336
79073,16,8,0.299742,2.968121
79073,16,10,0.246044,3.185823
79073,16,12,0.295430,2.910399
79073,16,14,0.258635,2.978730
79073,16,16,0.204807,3.010027
80085,23,2,0.344048,3.174537
80085,23,5,0.723861,2.057821
80085,23,8,0.867338,1.559983
80085,23,11,0.296550,2.444271
80085,23,14,0.499947,1.945017
80085,23,17,0.374475,2.200658
80085,23,20,0.376695,2.185530
80085,23,23,0.348124,2.370135
80090,15,2,0.083219,4.070567
80090,15,4,0.150273,3.451264
80090,15,6,0.199576,3.079344
80090,15,8,0.479899,2.746692
80090,15,10,0.227446,2.820641
80090,15,12,0.149713,2.984251
80090,15,14,0.184792,2.893612
80090,15,15,0.331498,2.774452
8068,9,2,0.558935,2.338292
8068,9,3,0.340409,2.298992
8068,9,4,0.602015,1.860368
8068,9,5,0.561674,2.133869
8068,9,6,0.597119,1.835712
8068,9,7,0.592022,1.850537
8068,9,8,0.593208,1.778217
8068,9,9,0.480860,2.144075
81066,24,2,0.160886,3.618720
81066,24,5,0.200681,3.238686
81066,24,8,0.298110,2.772146
81066,24,11,0.262316,2.831999
81066,24,14,0.235486,2.889615
81066,24,17,0.211612,2.899443
81066,24,20,0.139270,3.099840
81066,24,23,0.148843,3.096540
81066,24,24,0.147937,3.069691
81090,58,2,0.085952,5.514504
81090,58,8,0.189730,3.994963
81090,58,14,0.216512,3.769177
81090,58,20,0.288613,3.414746
81090,58,26,0.194398,3.568254
81090,58,32,0.187843,3.573762
81090,58,38,0.216045,3.509089
81090,58,44,0.180554,3.583057
81090,58,50,0.177814,3.529842
81090,58,56,0.179717,3.526363
81090,58,58,0.174158,3.529559
81095,25,2,0.153566,4.037923
81095,25,5,0.202200,3.375257
81095,25,8,0.215881,3.280443
81095,25,11,0.207127,3.056282
81095,25,14,0.209401,3.057847
81095,25,17,0.188382,3.039339
81095,25,20,0.179901,3.117698
81095,25,23,0.144540,3.214723
81095,25,25,0.134091,3.180155
87015,6,2,0.284393,2.961174
87015,6,3,0.317904,2.827976
87015,6,4,0.388513,2.536456
87015,6,5,0.407532,2.269516
87015,6,6,0.448807,2.201666
92014,46,2,0.096752,4.744186
92014,46,7,0.152615,3.773861
92014,46,12,0.166546,3.555104
92014,46,17,0.188237,3.521831
92014,46,22,0.166431,3.530611
92014,46,27,0.138898,3.617662
92014,46,32,0.149694,3.543695
92014,46,37,0.135498,3.575085
92014,46,42,0.137208,3.575124
92014,46,46,0.141978,3.531806
94095,24,2,0.068429,5.142484
94095,24,5,0.150946,3.845739
94095,24,8,0.145743,3.801302
94095,24,11,0.147328,3.750392
94095,24,14,0.156805,3.717283
94095,24,17,0.174953,3.576915
94095,24,20,0.156523,3.596715
94095,24,23,0.146550,3.592129
94095,24,24,0.132129,3.620820
97010,19,2,0.405114,2.934216
97010,19,4,0.541876,2.220863
97010,19,6,0.628886,1.817020
97010,19,8,0.676069,1.668611
97010,19,10,0.322905,2.426598
97010,19,12,0.355499,2.304736
97010,19,14,0.353357,2.299438
97010,19,16,0.381523,2.280261
97010,19,18,0.312070,2.444007
97010,19,19,0.307558,2.419041
